Date,Tourist
7/1/2004,42.6248147
10/1/2004,54.4326385
1/1/2005,61.1843169
4/1/2005,33.1572307
7/1/2005,51.78722
10/1/2005,36.2283089
1/1/2006,31.655218
4/1/2006,52.500377
7/1/2006,54.586777
10/1/2006,31.102501
1/1/2007,66.3450214
4/1/2007,24.7928528
7/1/2007,29.9792059
10/1/2007,61.1644657
1/1/2008,50.7816012
4/1/2008,34.7848624
7/1/2008,27.4385068
10/1/2008,28.949212
1/1/2009,46.1437541
4/1/2009,52.9304553
7/1/2009,49.0313635
10/1/2009,34.1368702
1/1/2010,38.1817903
4/1/2010,39.7250521
7/1/2010,30.3782099
10/1/2010,39.5814066
1/1/2011,50.8723217
4/1/2011,31.2260544
7/1/2011,33.3411756
10/1/2011,45.8648553
1/1/2012,49.0500833
4/1/2012,36.7304141
7/1/2012,30.3866231
10/1/2012,63.0532146
1/1/2013,76.3431903
4/1/2013,57.3544654
7/1/2013,23.3399155
10/1/2013,28.6105785
1/1/2014,66.5680162
4/1/2014,61.0254601
7/1/2014,31.0017757
10/1/2014,83.7926489
1/1/2015,55.421963
4/1/2015,92.1065439
7/1/2015,36.0729079
10/1/2015,93.6290898
1/1/2016,31.4158073
4/1/2016,43.344656
7/1/2016,67.1936991
10/1/2016,60.6344875
1/1/1998,24.9999806
4/1/1998,25.5372628
7/1/1998,27.0855786
10/1/1998,34.3284065
1/1/1999,30.8966531
4/1/1999,30.9950525
7/1/1999,8.7165686
10/1/1999,12.1898067
1/1/2000,31.310955
4/1/2000,43.0652261
7/1/2000,7.6739946
10/1/2000,36.01844
1/1/2001,43.7043543
4/1/2001,34.2018334
7/1/2001,20.8832405
10/1/2001,45.1238938
1/1/2002,33.5555884
4/1/2002,34.8851301
7/1/2002,21.6958009
10/1/2002,16.1965557
1/1/2003,45.1114059
4/1/2003,12.5199608
7/1/2003,41.3918454
10/1/2003,43.0415478
1/1/2004,18.2483188
4/1/2004,14.949665
7/1/2004,29.7194389
10/1/2004,26.2012384
1/1/2005,29.4296529
4/1/2005,16.1214546
7/1/2005,24.5738314
10/1/2005,29.7800004
1/1/2006,42.678272
4/1/2006,14.460274
7/1/2006,12.527111
10/1/2006,22.739876
1/1/2007,16.8812835
4/1/2007,22.74401
7/1/2007,30.9009503
10/1/2007,16.4955043
1/1/2008,15.7760005
4/1/2008,23.8293293
7/1/2008,30.0872458
10/1/2008,26.6749214
1/1/2009,11.7874982
4/1/2009,10.9899009
7/1/2009,17.2013099
10/1/2009,29.2051292
1/1/2010,7.5503792
4/1/2010,9.5370044
7/1/2010,20.8627224
10/1/2010,15.2035107
1/1/2011,21.0763177
4/1/2011,16.7004946
7/1/2011,50.9513529
10/1/2011,25.1425205
1/1/2012,10.4221589
4/1/2012,25.7089417
7/1/2012,19.0645873
10/1/2012,20.6888166
1/1/2013,12.5071312
4/1/2013,15.3536111
7/1/2013,9.196513
10/1/2013,29.7220763
1/1/2014,13.8390759
4/1/2014,5.430244
7/1/2014,16.3678052
10/1/2014,13.3014902
1/1/2015,13.915856
4/1/2015,20.1774505
7/1/2015,12.5051574
10/1/2015,7.2913533
1/1/2016,35.1938541
4/1/2016,30.9459397
7/1/2016,28.5617049
10/1/2016,15.7176293
1/1/1998,106.7782918
4/1/1998,79.8454908
7/1/1998,39.5768763
10/1/1998,49.796945
1/1/1999,86.9441562
4/1/1999,92.9240781
7/1/1999,45.7293597
10/1/1999,72.0541863
1/1/2000,120.1412215
4/1/2000,69.4697837
7/1/2000,50.3524276
10/1/2000,71.1640396
1/1/2001,82.9511218
4/1/2001,70.8722395
7/1/2001,39.4617461
10/1/2001,53.7271092
1/1/2002,106.1125166
4/1/2002,71.5458762
7/1/2002,30.3568186
10/1/2002,72.2001004
1/1/2003,54.0256287
4/1/2003,68.575101
7/1/2003,28.935591
10/1/2003,67.957076
1/1/2004,54.4253978
4/1/2004,88.8317826
7/1/2004,34.5723026
10/1/2004,63.7893807
1/1/2005,106.1952775
4/1/2005,48.4801742
7/1/2005,61.1917647
10/1/2005,50.9357738
1/1/2006,85.991011
4/1/2006,79.94442
7/1/2006,31.301162
10/1/2006,51.262423
1/1/2007,105.8954406
4/1/2007,60.5696712
7/1/2007,46.703302
10/1/2007,52.3047008
1/1/2008,95.164706
4/1/2008,56.2181226
7/1/2008,30.6648217
10/1/2008,51.1046499
1/1/2009,69.2034558
4/1/2009,42.0303593
7/1/2009,40.8907404
10/1/2009,59.3794705
1/1/2010,71.0075366
4/1/2010,52.3453848
7/1/2010,33.1394173
10/1/2010,66.1222151
1/1/2011,68.2372697
4/1/2011,78.0955624
7/1/2011,57.0126374
10/1/2011,73.2748202
1/1/2012,97.159592
4/1/2012,52.3746665
7/1/2012,39.5228775
10/1/2012,50.819535
1/1/2013,55.1573463
4/1/2013,74.4804408
7/1/2013,48.6713228
10/1/2013,63.4482989
1/1/2014,86.2172496
4/1/2014,45.5183216
7/1/2014,24.8731465
10/1/2014,61.6142315
1/1/2015,151.9957254
4/1/2015,79.7925976
7/1/2015,45.5192741
10/1/2015,56.7684755
1/1/2016,86.5616131
4/1/2016,66.6635558
7/1/2016,44.5240569
10/1/2016,53.5609829
1/1/1998,2.6949383
4/1/1998,3.7639933
7/1/1998,2.5551154
10/1/1998,4.2635658
1/1/1999,0
4/1/1999,3.159671
7/1/1999,0
10/1/1999,3.7104368
1/1/2000,3.6916168
4/1/2000,4.8517014
7/1/2000,6.0758018
10/1/2000,0
1/1/2001,4.4218645
4/1/2001,8.861734
7/1/2001,5.6800258
10/1/2001,0
1/1/2002,4.2209249
4/1/2002,0
7/1/2002,7.10965
10/1/2002,1.3891638
1/1/2003,0
4/1/2003,0.6961705
7/1/2003,0.942216
10/1/2003,3.1523197
1/1/2004,6.8086739
4/1/2004,0.7741681
7/1/2004,4.2514399
10/1/2004,0.7357304
1/1/2005,3.6408268
4/1/2005,0
7/1/2005,3.3852438
10/1/2005,6.2534791
1/1/2006,6.264403
4/1/2006,4.262565
7/1/2006,1.300829
10/1/2006,1.518704
1/1/2007,4.4238901
4/1/2007,6.0900764
7/1/2007,5.704322
10/1/2007,2.3653598
1/1/2008,0.4761116
4/1/2008,5.3860429
7/1/2008,0.9336762
10/1/2008,3.5900628
1/1/2009,2.3397622
4/1/2009,1.9255618
7/1/2009,1.1756184
10/1/2009,3.4592733
1/1/2010,0
4/1/2010,1.5150234
7/1/2010,2.3029701
10/1/2010,0.7264388
1/1/2011,9.470327
4/1/2011,2.2905795
7/1/2011,0.6336112
10/1/2011,1.147379
1/1/2012,4.6791553
4/1/2012,0.734706
7/1/2012,0
10/1/2012,1.2455184
1/1/2013,0.8302618
4/1/2013,7.0068756
7/1/2013,1.2823373
10/1/2013,7.0483278
1/1/2014,1.9539381
4/1/2014,8.0905952
7/1/2014,0
10/1/2014,0.4050225
1/1/2015,6.1670468
4/1/2015,9.2161224
7/1/2015,2.5541895
10/1/2015,2.5441615
1/1/2016,6.2133511
4/1/2016,3.0640164
7/1/2016,2.5845515
10/1/2016,11.7728509
1/1/1998,78.5094119
4/1/1998,45.6261279
7/1/1998,28.5175932
10/1/1998,35.2050985
1/1/1999,51.4865149
4/1/1999,36.4684627
7/1/1999,24.6334998
10/1/1999,25.7283727
1/1/2000,53.3029935
4/1/2000,48.9868503
7/1/2000,20.9823455
10/1/2000,37.5250562
1/1/2001,53.8803393
4/1/2001,36.7449253
7/1/2001,63.9712258
10/1/2001,52.8056905
1/1/2002,47.4322737
4/1/2002,43.3186296
7/1/2002,56.1070538
10/1/2002,38.3591071
1/1/2003,47.5271976
4/1/2003,33.7519961
7/1/2003,27.4450772
10/1/2003,42.882715
1/1/2004,68.6851749
4/1/2004,66.5429492
7/1/2004,30.0841412
10/1/2004,51.2507575
1/1/2005,46.474811
4/1/2005,31.764378
7/1/2005,23.0278239
10/1/2005,51.2888402
1/1/2006,44.671545
4/1/2006,39.342562
7/1/2006,35.398683
10/1/2006,43.121594
1/1/2007,38.4676013
4/1/2007,41.9992163
7/1/2007,26.5170266
10/1/2007,53.5534299
1/1/2008,45.3669106
4/1/2008,34.5521909
7/1/2008,28.7519441
10/1/2008,32.8735465
1/1/2009,49.3244207
4/1/2009,37.0125034
7/1/2009,27.8717678
10/1/2009,42.99937
1/1/2010,44.8254863
4/1/2010,36.0987509
7/1/2010,20.4830604
10/1/2010,33.867221
1/1/2011,64.7094067
4/1/2011,50.0006755
7/1/2011,27.9025246
10/1/2011,35.490769
1/1/2012,34.2205149
4/1/2012,40.7292337
7/1/2012,31.8116956
10/1/2012,36.5359913
1/1/2013,44.1547601
4/1/2013,45.5917616
7/1/2013,20.1293951
10/1/2013,34.533047
1/1/2014,40.2837084
4/1/2014,32.3446525
7/1/2014,18.464906
10/1/2014,49.3836364
1/1/2015,45.2635948
4/1/2015,27.053902
7/1/2015,24.1971556
10/1/2015,48.7767377
1/1/2016,49.3941703
4/1/2016,49.1931007
7/1/2016,39.8389347
10/1/2016,33.7683237
1/1/1998,8.6164102
4/1/1998,3.3373754
7/1/1998,3.825849
10/1/1998,4.5438809
1/1/1999,2.972091
4/1/1999,5.5577379
7/1/1999,3.800302
10/1/1999,0
1/1/2000,0
4/1/2000,0.3139228
7/1/2000,4.1465927
10/1/2000,8.9868419
1/1/2001,22.553991
4/1/2001,7.1345025
7/1/2001,1.403735
10/1/2001,4.830965
1/1/2002,2.8269734
4/1/2002,2.7664884
7/1/2002,2.9808018
10/1/2002,7.1076665
1/1/2003,1.9428816
4/1/2003,4.2712361
7/1/2003,0
10/1/2003,7.6517944
1/1/2004,10.3462185
4/1/2004,1.4819024
7/1/2004,20.2629029
10/1/2004,2.5394295
1/1/2005,2.1682875
4/1/2005,4.2399977
7/1/2005,3.7447215
10/1/2005,0.5883528
1/1/2006,2.156701
4/1/2006,4.138283
7/1/2006,3.62543
10/1/2006,1.297768
1/1/2007,3.3569438
4/1/2007,5.3893365
7/1/2007,2.7730522
10/1/2007,4.6932784
1/1/2008,0.6056531
4/1/2008,11.6764047
7/1/2008,4.1883588
10/1/2008,2.3515443
1/1/2009,7.630568
4/1/2009,7.6401448
7/1/2009,10.9437174
10/1/2009,10.4402955
1/1/2010,1.5888744
4/1/2010,1.0580179
7/1/2010,9.9249444
10/1/2010,2.1736639
1/1/2011,3.755334
4/1/2011,3.3687094
7/1/2011,0.7178532
10/1/2011,9.7957374
1/1/2012,8.7868127
4/1/2012,0
7/1/2012,11.0730816
10/1/2012,14.1296382
1/1/2013,1.9185824
4/1/2013,8.2514864
7/1/2013,10.8368549
10/1/2013,8.9917166
1/1/2014,5.8058395
4/1/2014,0.3813886
7/1/2014,0.1915151
10/1/2014,7.3928908
1/1/2015,0.4000457
4/1/2015,6.1719714
7/1/2015,1.3034064
10/1/2015,3.2548412
1/1/2016,9.3701183
4/1/2016,2.7104012
7/1/2016,7.092301
10/1/2016,4.5482222
1/1/1998,1.3347545
4/1/1998,0
7/1/1998,12.1587442
10/1/1998,2.0932266
1/1/1999,3.7879163
4/1/1999,15.8307497
7/1/1999,10.9415195
10/1/1999,9.0100685
1/1/2000,15.1966705
4/1/2000,9.4623406
7/1/2000,28.505388
10/1/2000,12.7556191
1/1/2001,1.2063571
4/1/2001,5.0175027
7/1/2001,14.2595222
10/1/2001,1.6846906
1/1/2002,9.9299972
4/1/2002,5.5600122
7/1/2002,12.6931879
10/1/2002,15.0773464
1/1/2003,2.8404393
4/1/2003,3.4003062
7/1/2003,13.7165667
10/1/2003,8.5880095
1/1/2004,3.4456267
4/1/2004,7.6449349
7/1/2004,17.2536022
10/1/2004,1.8090441
1/1/2005,4.2551189
4/1/2005,6.6655544
7/1/2005,17.7855776
10/1/2005,2.4763675
1/1/2006,1.980914
4/1/2006,5.804716
7/1/2006,7.795395
10/1/2006,0.610714
1/1/2007,3.7410498
4/1/2007,11.8972768
7/1/2007,11.859054
10/1/2007,1.4648903
1/1/2008,3.4647962
4/1/2008,3.4986623
7/1/2008,6.7613367
10/1/2008,2.9098351
1/1/2009,4.0232798
4/1/2009,22.9388953
7/1/2009,14.2334379
10/1/2009,9.674647
1/1/2010,3.0588619
4/1/2010,9.662093
7/1/2010,3.6581429
10/1/2010,2.4762908
1/1/2011,0.8161484
4/1/2011,1.1721103
7/1/2011,7.590199
10/1/2011,3.9701439
1/1/2012,0
4/1/2012,11.2860976
7/1/2012,3.6424834
10/1/2012,1.7302834
1/1/2013,4.9130987
4/1/2013,10.7535232
7/1/2013,13.9686282
10/1/2013,4.3633789
1/1/2014,3.1726495
4/1/2014,10.9119802
7/1/2014,15.993673
10/1/2014,3.299272
1/1/2015,2.3167299
4/1/2015,7.0280852
7/1/2015,13.6560312
10/1/2015,11.303229
1/1/2016,8.2137181
4/1/2016,5.2897847
7/1/2016,18.2376946
10/1/2016,0.7549414
1/1/1998,0
4/1/1998,0
7/1/1998,2.937702
10/1/1998,2.3895821
1/1/1999,0
4/1/1999,0
7/1/1999,0
10/1/1999,0
1/1/2000,0
4/1/2000,0
7/1/2000,0.6106226
10/1/2000,0
1/1/2001,0
4/1/2001,4.5358115
7/1/2001,0
10/1/2001,3.2325577
1/1/2002,0
4/1/2002,1.1210571
7/1/2002,2.32845
10/1/2002,2.2525306
1/1/2003,0
4/1/2003,0
7/1/2003,0
10/1/2003,0.9093378
1/1/2004,0
4/1/2004,0
7/1/2004,0
10/1/2004,0
1/1/2005,1.039237
4/1/2005,0.9544055
7/1/2005,4.3287406
10/1/2005,0
1/1/2006,0.291988
4/1/2006,0
7/1/2006,0
10/1/2006,0
1/1/2007,0
4/1/2007,0
7/1/2007,0
10/1/2007,0
1/1/2008,0
4/1/2008,0
7/1/2008,0.4532365
10/1/2008,0
1/1/2009,0
4/1/2009,0.9901836
7/1/2009,1.4844906
10/1/2009,0
1/1/2010,0
4/1/2010,2.1794253
7/1/2010,0
10/1/2010,0
1/1/2011,0
4/1/2011,0.8294597
7/1/2011,0
10/1/2011,0
1/1/2012,0
4/1/2012,0
7/1/2012,0
10/1/2012,0
1/1/2013,0
4/1/2013,0
7/1/2013,0
10/1/2013,0
1/1/2014,0
4/1/2014,0
7/1/2014,0
10/1/2014,0
1/1/2015,0
4/1/2015,0
7/1/2015,4.4209436
10/1/2015,0
1/1/2016,0
4/1/2016,0
7/1/2016,0.2696877
10/1/2016,0
1/1/1998,0
4/1/1998,1.3697506
7/1/1998,0.7187126
10/1/1998,4.9772689
1/1/1999,1.0493613
4/1/1999,0
7/1/1999,3.8672257
10/1/1999,0.7332403
1/1/2000,0
4/1/2000,0
7/1/2000,0
10/1/2000,1.033948
1/1/2001,0.8042381
4/1/2001,0
7/1/2001,6.0944743
10/1/2001,0.926619
1/1/2002,0
4/1/2002,0.4733443
7/1/2002,1.6136429
10/1/2002,0
1/1/2003,0.8015968
4/1/2003,5.0200546
7/1/2003,1.9710847
10/1/2003,1.2600548
1/1/2004,0
4/1/2004,0.5495328
7/1/2004,0
10/1/2004,1.7325727
1/1/2005,0
4/1/2005,0
7/1/2005,2.5141439
10/1/2005,0.2941764
1/1/2006,2.431326
4/1/2006,4.332395
7/1/2006,0
10/1/2006,0
1/1/2007,0
4/1/2007,2.2124235
7/1/2007,5.3932599
10/1/2007,0.6895635
1/1/2008,0
4/1/2008,0.9224644
7/1/2008,0.4004937
10/1/2008,0
1/1/2009,0.2638472
4/1/2009,1.2422435
7/1/2009,0
10/1/2009,0
1/1/2010,2.974981
4/1/2010,0.9333264
7/1/2010,0
10/1/2010,0
1/1/2011,2.3618714
4/1/2011,0.743598
7/1/2011,0
10/1/2011,0
1/1/2012,2.2854438
4/1/2012,2.3235417
7/1/2012,0
10/1/2012,0
1/1/2013,0
4/1/2013,0
7/1/2013,0
10/1/2013,1.0702363
1/1/2014,3.1480324
4/1/2014,2.1102819
7/1/2014,0
10/1/2014,0
1/1/2015,1.5106998
4/1/2015,0.4593996
7/1/2015,2.9718977
10/1/2015,1.6883751
1/1/2016,0
4/1/2016,0
7/1/2016,3.9666294
10/1/2016,0
1/1/1998,0
4/1/1998,23.557083
7/1/1998,0
10/1/1998,5.0875462
1/1/1999,3.8407565
4/1/1999,2.8112045
7/1/1999,3.3711909
10/1/1999,8.2114629
1/1/2000,3.4973191
4/1/2000,0
7/1/2000,5.3478771
10/1/2000,2.1173669
1/1/2001,10.541855
4/1/2001,4.4680094
7/1/2001,11.997032
10/1/2001,12.869999
1/1/2002,6.5790158
4/1/2002,0
7/1/2002,0
10/1/2002,0
1/1/2003,4.5299326
4/1/2003,5.2486484
7/1/2003,0
10/1/2003,0.9368422
1/1/2004,4.9722062
4/1/2004,0
7/1/2004,7.6447093
10/1/2004,3.2897579
1/1/2005,4.8546685
4/1/2005,13.4160003
7/1/2005,5.4929931
10/1/2005,15.6387737
1/1/2006,1.352097
4/1/2006,6.559135
7/1/2006,1.652656
10/1/2006,0
1/1/2007,0
4/1/2007,14.2727258
7/1/2007,4.6499762
10/1/2007,10.2861783
1/1/2008,7.1192509
4/1/2008,3.9290253
7/1/2008,13.2885543
10/1/2008,2.4555039
1/1/2009,5.8278763
4/1/2009,3.1535539
7/1/2009,0
10/1/2009,0.2813011
1/1/2010,0
4/1/2010,0
7/1/2010,0
10/1/2010,19.8454112
1/1/2011,6.1695779
4/1/2011,4.4616958
7/1/2011,11.1042871
10/1/2011,4.3848328
1/1/2012,2.8507201
4/1/2012,13.5223161
7/1/2012,5.4785594
10/1/2012,4.543367
1/1/2013,1.234833
4/1/2013,13.3247904
7/1/2013,0
10/1/2013,10.6728863
1/1/2014,0
4/1/2014,0
7/1/2014,0
10/1/2014,8.3099492
1/1/2015,2.6184295
4/1/2015,12.072411
7/1/2015,8.8034725
10/1/2015,14.2887459
1/1/2016,2.3394812
4/1/2016,4.0039701
7/1/2016,22.9972355
10/1/2016,10.1783279
1/1/1998,10.4634017
4/1/1998,15.7564148
7/1/1998,0
10/1/1998,16.3162039
1/1/1999,13.6702857
4/1/1999,12.1890053
7/1/1999,11.5836336
10/1/1999,13.1058223
1/1/2000,5.832012
4/1/2000,6.3010475
7/1/2000,24.5054568
10/1/2000,8.2992511
1/1/2001,26.1406111
4/1/2001,21.3298925
7/1/2001,7.3583101
10/1/2001,17.2461905
1/1/2002,24.0337736
4/1/2002,15.0351753
7/1/2002,6.7472018
10/1/2002,14.4232599
1/1/2003,13.4026139
4/1/2003,24.8309156
7/1/2003,7.2828602
10/1/2003,26.3455809
1/1/2004,27.1191388
4/1/2004,12.4497371
7/1/2004,11.7706314
10/1/2004,7.7559521
1/1/2005,24.9247012
4/1/2005,15.1186164
7/1/2005,15.2379627
10/1/2005,12.556608
1/1/2006,15.26566
4/1/2006,19.723067
7/1/2006,3.786442
10/1/2006,4.191178
1/1/2007,7.2142886
4/1/2007,15.303868
7/1/2007,14.0057638
10/1/2007,9.0127098
1/1/2008,17.6092765
4/1/2008,15.4454524
7/1/2008,13.0760775
10/1/2008,19.7258019
1/1/2009,17.9065957
4/1/2009,4.6496855
7/1/2009,11.8175921
10/1/2009,9.9492417
1/1/2010,8.8886123
4/1/2010,15.4193498
7/1/2010,21.9653006
10/1/2010,4.8283208
1/1/2011,29.6679911
4/1/2011,12.6680458
7/1/2011,2.7110352
10/1/2011,16.0447438
1/1/2012,27.987056
4/1/2012,20.5977933
7/1/2012,9.6789063
10/1/2012,27.4703513
1/1/2013,4.2059174
4/1/2013,17.230655
7/1/2013,8.0301639
10/1/2013,16.577218
1/1/2014,8.1565334
4/1/2014,16.8123901
7/1/2014,12.2095256
10/1/2014,11.0466718
1/1/2015,27.9784035
4/1/2015,15.885938
7/1/2015,8.7216334
10/1/2015,24.0129922
1/1/2016,12.5120497
4/1/2016,37.7905639
7/1/2016,30.3136062
10/1/2016,22.3094032
1/1/1998,2.3867736
4/1/1998,0
7/1/1998,0
10/1/1998,0
1/1/1999,0
4/1/1999,6.8492698
7/1/1999,0
10/1/1999,0
1/1/2000,3.2886934
4/1/2000,0
7/1/2000,0
10/1/2000,0
1/1/2001,0
4/1/2001,0
7/1/2001,0
10/1/2001,0
1/1/2002,15.7404811
4/1/2002,0
7/1/2002,0
10/1/2002,0
1/1/2003,3.0686965
4/1/2003,0
7/1/2003,0
10/1/2003,0
1/1/2004,3.7748035
4/1/2004,2.3017742
7/1/2004,4.2860316
10/1/2004,8.0140546
1/1/2005,0
4/1/2005,0
7/1/2005,0
10/1/2005,2.9204576
1/1/2006,0.616379
4/1/2006,0.795094
7/1/2006,0
10/1/2006,0.94855
1/1/2007,0
4/1/2007,0
7/1/2007,3.1112593
10/1/2007,5.1548624
1/1/2008,0
4/1/2008,0
7/1/2008,0
10/1/2008,4.2941917
1/1/2009,6.8566108
4/1/2009,0
7/1/2009,0
10/1/2009,0
1/1/2010,0
4/1/2010,6.2150514
7/1/2010,3.6568349
10/1/2010,4.3970961
1/1/2011,0
4/1/2011,3.6159422
7/1/2011,0
10/1/2011,2.8299994
1/1/2012,0
4/1/2012,0
7/1/2012,0
10/1/2012,0
1/1/2013,0
4/1/2013,0
7/1/2013,0.7448613
10/1/2013,0
1/1/2014,1.0527425
4/1/2014,5.3018633
7/1/2014,0
10/1/2014,2.7146675
1/1/2015,5.914044
4/1/2015,0
7/1/2015,0.9359744
10/1/2015,0
1/1/2016,4.2690573
4/1/2016,0
7/1/2016,2.8247354
10/1/2016,0
1/1/1998,11.9407155
4/1/1998,15.2581896
7/1/1998,21.6067482
10/1/1998,26.2035929
1/1/1999,34.6222642
4/1/1999,18.4876506
7/1/1999,59.7870625
10/1/1999,18.8857725
1/1/2000,29.4167168
4/1/2000,15.6794577
7/1/2000,36.7473816
10/1/2000,24.367578
1/1/2001,24.4938504
4/1/2001,23.3293372
7/1/2001,24.5845976
10/1/2001,22.2199073
1/1/2002,35.3897487
4/1/2002,12.3598341
7/1/2002,42.4602173
10/1/2002,38.6694478
1/1/2003,40.8061034
4/1/2003,23.4641886
7/1/2003,30.1648275
10/1/2003,14.5891376
1/1/2004,54.4404587
4/1/2004,10.2998103
7/1/2004,16.5544695
10/1/2004,23.8863875
1/1/2005,31.2092955
4/1/2005,13.0878137
7/1/2005,6.2938486
10/1/2005,17.6523474
1/1/2006,24.353467
4/1/2006,24.833059
7/1/2006,22.234594
10/1/2006,36.802678
1/1/2007,38.41711
4/1/2007,35.4015396
7/1/2007,9.7461489
10/1/2007,19.1807677
1/1/2008,34.8752508
4/1/2008,26.0145703
7/1/2008,31.7809368
10/1/2008,22.2425163
1/1/2009,20.6962459
4/1/2009,19.2893786
7/1/2009,20.0002553
10/1/2009,20.8541915
1/1/2010,11.4219875
4/1/2010,1.2522378
7/1/2010,18.6212391
10/1/2010,43.6933806
1/1/2011,14.9227912
4/1/2011,24.5091833
7/1/2011,10.2125772
10/1/2011,39.8206079
1/1/2012,34.929703
4/1/2012,22.9067291
7/1/2012,15.8415304
10/1/2012,31.310479
1/1/2013,26.2830189
4/1/2013,17.3224285
7/1/2013,37.1142254
10/1/2013,49.5578486
1/1/2014,38.0702511
4/1/2014,31.0714045
7/1/2014,28.765668
10/1/2014,45.0264926
1/1/2015,38.2162149
4/1/2015,24.7714464
7/1/2015,20.8754511
10/1/2015,22.2135301
1/1/2016,37.7329501
4/1/2016,43.4169247
7/1/2016,43.7198056
10/1/2016,37.8224062
1/1/1998,31.2518621
4/1/1998,30.1383171
7/1/1998,62.9328771
10/1/1998,35.4940138
1/1/1999,37.9832784
4/1/1999,68.6013574
7/1/1999,47.2289671
10/1/1999,21.6460304
1/1/2000,56.0942491
4/1/2000,13.4056838
7/1/2000,51.059781
10/1/2000,18.5966626
1/1/2001,39.3285923
4/1/2001,61.9649154
7/1/2001,42.0333752
10/1/2001,35.2829379
1/1/2002,57.140051
4/1/2002,47.5516527
7/1/2002,57.3709101
10/1/2002,54.1352843
1/1/2003,25.2439544
4/1/2003,29.0488752
7/1/2003,17.6662291
10/1/2003,41.4105758
1/1/2004,20.747497
4/1/2004,41.352698
7/1/2004,70.2914638
10/1/2004,28.3447713
1/1/2005,20.5383256
4/1/2005,57.1419526
7/1/2005,72.4592729
10/1/2005,77.015959
1/1/2006,46.543526
4/1/2006,42.100463
7/1/2006,37.960878
10/1/2006,70.21149
1/1/2007,51.1616534
4/1/2007,83.33497
7/1/2007,95.6317034
10/1/2007,35.1187197
1/1/2008,32.6108383
4/1/2008,46.9391362
7/1/2008,44.9674275
10/1/2008,44.1362324
1/1/2009,54.0795325
4/1/2009,56.5052091
7/1/2009,16.2989915
10/1/2009,80.7451965
1/1/2010,116.6958799
4/1/2010,32.2884966
7/1/2010,74.009346
10/1/2010,69.7424329
1/1/2011,26.6725584
4/1/2011,43.6596683
7/1/2011,73.7773408
10/1/2011,50.8412219
1/1/2012,49.1954565
4/1/2012,57.3825951
7/1/2012,42.4673792
10/1/2012,127.1078383
1/1/2013,63.4326607
4/1/2013,76.7339523
7/1/2013,76.2277865
10/1/2013,63.1819305
1/1/2014,76.2603873
4/1/2014,126.0217135
7/1/2014,111.7612079
10/1/2014,142.1348482
1/1/2015,108.4966319
4/1/2015,149.1224292
7/1/2015,89.2227988
10/1/2015,67.557488
1/1/2016,96.0284463
4/1/2016,101.8347645
7/1/2016,91.5108401
10/1/2016,128.858649
1/1/1998,56.9825955
4/1/1998,44.2801503
7/1/1998,48.4801599
10/1/1998,68.9390059
1/1/1999,42.0193319
4/1/1999,71.2948359
7/1/1999,98.413537
10/1/1999,37.2260106
1/1/2000,33.9087519
4/1/2000,50.8798401
7/1/2000,45.8386658
10/1/2000,46.2587669
1/1/2001,25.0785871
4/1/2001,67.054047
7/1/2001,126.2044172
10/1/2001,43.9326657
1/1/2002,33.0346937
4/1/2002,54.3757358
7/1/2002,53.4164325
10/1/2002,39.3171257
1/1/2003,14.2917369
4/1/2003,60.6676492
7/1/2003,47.1023083
10/1/2003,32.1787223
1/1/2004,31.3767459
4/1/2004,94.8395076
7/1/2004,48.2007045
10/1/2004,50.6674585
1/1/2005,35.8988815
4/1/2005,45.7420581
7/1/2005,52.7455715
10/1/2005,39.6491208
1/1/2006,49.940701
4/1/2006,17.599408
7/1/2006,51.73548
10/1/2006,40.546473
1/1/2007,26.6880104
4/1/2007,73.5272601
7/1/2007,79.4600752
10/1/2007,28.7534513
1/1/2008,75.3586574
4/1/2008,96.6219771
7/1/2008,43.2878647
10/1/2008,49.8387081
1/1/2009,17.0037167
4/1/2009,37.9869882
7/1/2009,68.9551312
10/1/2009,23.1683019
1/1/2010,18.9990466
4/1/2010,37.1138474
7/1/2010,63.8741255
10/1/2010,35.3270776
1/1/2011,1.3186874
4/1/2011,51.8452547
7/1/2011,77.1261202
10/1/2011,29.7641893
1/1/2012,13.7836404
4/1/2012,75.2719285
7/1/2012,35.8501599
10/1/2012,40.0415347
1/1/2013,41.0013184
4/1/2013,49.6922931
7/1/2013,47.4898704
10/1/2013,15.3838834
1/1/2014,24.1779216
4/1/2014,45.8017229
7/1/2014,58.4736155
10/1/2014,27.3310726
1/1/2015,19.7342414
4/1/2015,42.6804919
7/1/2015,70.4874613
10/1/2015,11.2840264
1/1/2016,29.1793094
4/1/2016,33.5240038
7/1/2016,82.9731527
10/1/2016,31.3691168
1/1/1998,6.4279567
4/1/1998,3.0042405
7/1/1998,16.9186222
10/1/1998,5.763904
1/1/1999,1.4587533
4/1/1999,19.3124097
7/1/1999,22.0429714
10/1/1999,20.1340845
1/1/2000,0
4/1/2000,3.2184545
7/1/2000,8.4753038
10/1/2000,2.8293272
1/1/2001,2.345745
4/1/2001,14.6169831
7/1/2001,5.6531129
10/1/2001,11.8099296
1/1/2002,10.2951956
4/1/2002,0
7/1/2002,17.7814612
10/1/2002,6.0388253
1/1/2003,13.9090596
4/1/2003,0.592131
7/1/2003,3.0715458
10/1/2003,0
1/1/2004,2.1420439
4/1/2004,3.0031825
